file_name,duration,file_size,processing_time1,processing_time2,processing_time3,processing_time4,processing_time5
OAF_neat_disgust.wav,2.3856689342403627,116542.0,0.0010647773742675781,0.0010391473770141602,0.0012023448944091797,0.00114363431930542,0.0012139320373535157
OAF_late_happy.wav,1.9678004535147393,96138.0,0.0009179115295410156,0.0009295940399169922,0.0010070006052652996,0.0009534955024719238,0.0010254859924316406
OAF_mop_fear.wav,1.5765532879818593,77034.0,0.0007944107055664062,0.0007658004760742188,0.0008552869160970052,0.0008398294448852539,0.0008737087249755859
OAF_came_angry.wav,1.6347392290249434,79876.0,0.0007576942443847656,0.0007857084274291992,0.0008161067962646484,0.0008156895637512207,0.0008862972259521485
101_1b1_Al_sc_Meditron.wav,20.0,2646044.0,0.0061533451080322266,0.007263064384460449,0.0076293150583903,0.008952498435974121,0.00966787338256836
OAF_fit_angry.wav,1.6016326530612246,78260.0,0.0007586479187011719,0.0008357763290405273,0.0008801619211832682,0.0009921789169311523,0.0009983062744140625
122_2b2_Tc_mc_LittC2SE.wav,20.0,2646044.0,0.006175518035888672,0.007011532783508301,0.00797112782796224,0.009367287158966064,0.009439420700073243
OAF_hall_angry.wav,1.5029931972789117,73442.0,0.0007534027099609375,0.0008528232574462891,0.001024325688680013,0.0011380910873413086,0.0011222362518310547
OAF_rat_fear.wav,1.6505215419501134,80646.0,0.0007908344268798828,0.0008308887481689453,0.0009612242380777994,0.001073300838470459,0.0009487152099609375
OAF_tip_disgust.wav,2.325532879818594,113606.0,0.0010173320770263672,0.0010672807693481445,0.0011226336161295574,0.00123673677444458,0.0011557579040527345
OAF_pole_happy.wav,1.98421768707483,96940.0,0.0008955001831054688,0.0009057521820068359,0.0009508927663167318,0.0011220574378967285,0.0011050701141357422
OAF_gaze_angry.wav,1.6900226757369614,82576.0,0.0007748603820800781,0.0007815361022949219,0.0008194446563720703,0.0010784268379211426,0.0009324550628662109
OAF_gap_angry.wav,1.5921541950113378,77796.0,0.0007727146148681641,0.0008189678192138672,0.0008083979288736979,0.0009984374046325684,0.0008639812469482422
OAF_knock_happy.wav,1.9778684807256235,96630.0,0.0008976459503173828,0.0008983612060546875,0.0009214878082275391,0.0009613633155822754,0.0010229110717773437
OAF_kill_disgust.wav,2.318458049886621,113260.0,0.0010173320770263672,0.0010180473327636719,0.0010747114817301433,0.0011246204376220703,0.0011245250701904298
OAF_bar_fear.wav,1.6897052154195011,82560.0,0.0007758140563964844,0.0007756948471069336,0.0008350213368733724,0.0008466243743896484,0.0009124755859375
